ats_struttura;codice_struttura_di_ricovero;descrizione_struttura_di_ricovero;coordinata_geografica_x;coordinata_geografica_y;codice_disciplina;descrizione_disciplina;tipologia_assistenza;tipo_drg;codice_drg;descrizione_drg;codice_mdc;descrizione_mdc;totale_ricoveri;ricoveri_do;ricoveri_ordinari_01_giorni;ricoveri_dh;ricoveri_ds;giornate_degenza_do;accessi_dh;accessi_ds;giornate_degenza_totali;dimissioni_volontarie;trasferimenti;ricoveri_ripetuti;ritorni_in_sala_operatoria
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;56;RECUPERO E RIABILITAZIONE FUNZIONALE;R;M;249;RICOVERI SUCCESSIVI PER MAL.SIST.MUSCOLOSCHEL.ETC.;08;MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO;41;41;0;0;0;654;0;0;654;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;26;MEDICINA GENERALE;A;M;176;ULCERA PEPTICA COMPLICATA;06;MALATTIE E DISTURBI APPARATO DIGERENTE;4;4;0;0;0;27;0;0;27;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;36;ORTOPEDIA E TRAUMATOLOGIA;A;M;467;ALTRI FATTORI CHE INFLUENZANO LO STATO DI SALUTE;23;FATTORI INFLUENZANTI LO STATO DI SALUTE ED IL RICORSO AI SERVIZI SANITARI;46;30;26;16;0;38;16;0;54;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;09;CHIRURGIA GENERALE;A;M;207;MAL. VIE BILIARI CON CC;07;MALATTIE E DISTURBI EPATOBILIARI E PANCREAS;10;10;0;0;0;88;0;0;88;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;26;MEDICINA GENERALE;A;M;489;INFEZ. HIV CON PATOLOGIE CORRELATE MAGGIORI;25;INFEZIONI DA HIV;1;1;1;0;0;1;0;0;1;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;09;CHIRURGIA GENERALE;A;C;151;LISI DI ADERENZE PERITONEALI SENZA CC;06;MALATTIE E DISTURBI APPARATO DIGERENTE;2;2;0;0;0;15;0;0;15;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;43;UROLOGIA;A;C;310;INT. PER VIA TRANSURETRALE CON CC;11;MALATTIE E DISTURBI RENE E VIE URINARIE;10;10;0;0;0;69;0;0;69;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;26;MEDICINA GENERALE;A;M;174;EMORRAGIA GASTROINTESTINALE CON CC;06;MALATTIE E DISTURBI APPARATO DIGERENTE;3;3;0;0;0;12;0;0;12;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;36;ORTOPEDIA E TRAUMATOLOGIA;A;C;229;INT. MANO O POLSO ESCL. MAGG.SU ARTICOLAZ.SENZA CC;08;MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO;76;13;13;0;63;13;0;63;76;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;36;ORTOPEDIA E TRAUMATOLOGIA;A;C;224;INT. SPALLA,GOMITO ESCL.MAGG.SU ARTICOLAZ.SENZA CC;08;MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO;2;2;2;0;0;2;0;0;2;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;09;CHIRURGIA GENERALE;A;C;408;ALTERAZ. MIELOPROLIF.,ETC. CON ALTRI INTERVENTI;17;MALATTIE E DISTURBI MIELOPROLIFERATIVI E NEOPLASIE SCARSAMENTE DIFFERENZIATE;1;1;0;0;0;6;0;0;6;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;08;CARDIOLOGIA;A;M;140;ANGINA PECTORIS;05;MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO;18;18;2;0;0;83;0;0;83;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;08;CARDIOLOGIA;A;C;536;IMP. DI DEFIBRILL. CARD. CON CATETERISMO CARD. SENZA IMA INSUFF. CARD. O SHOCK;05;MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO;6;6;0;0;0;59;0;0;59;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;64;ONCOLOGIA;A;M;395;ANOMALIE DEI GLOBULI ROSSI, ETA' > 17;16;MALATTIE E DISTURBI SANGUE ED ORGANI EMATOPOIETICI E SISTEMA IMMUNITARIO;8;8;1;0;0;68;0;0;68;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;09;CHIRURGIA GENERALE;A;C;120;ALTRI INT. SU APP. CIRCOLATORIO;05;MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO;1;1;0;0;0;5;0;0;5;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;07;CARDIOCHIRURGIA;A;M;130;MAL. VASCOLARI PERIFERICHE CON CC;05;MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO;1;1;0;0;0;10;0;0;10;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;14;CHIRURGIA VASCOLARE;A;C;111;INT. MAGGIORI SU SIST. CARDIOVASCOLARE SENZA CC;05;MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO;49;49;0;0;0;389;0;0;389;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;09;CHIRURGIA GENERALE;A;C;155;INT. ESOFAGO,STOMACO E DUODENO, ETA' >17 SENZA CC;06;MALATTIE E DISTURBI APPARATO DIGERENTE;3;3;0;0;0;25;0;0;25;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;43;UROLOGIA;A;M;411;ANAMNESI DI T.M. SENZA ENDOSCOPIA;17;MALATTIE E DISTURBI MIELOPROLIFERATIVI E NEOPLASIE SCARSAMENTE DIFFERENZIATE;3;2;1;1;0;3;1;0;4;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;13;CHIRURGIA TORACICA;A;M;094;PNEUMOTORACE CON CC;04;MALATTIE E DISTURBI APPARATO RESPIRATORIO;1;1;0;0;0;11;0;0;11;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;43;UROLOGIA;A;C;310;INT. PER VIA TRANSURETRALE CON CC;11;MALATTIE E DISTURBI RENE E VIE URINARIE;2;2;0;0;0;7;0;0;7;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;36;ORTOPEDIA E TRAUMATOLOGIA;A;C;392;SPLENECTOMIA, ETA' > 17;16;MALATTIE E DISTURBI SANGUE ED ORGANI EMATOPOIETICI E SISTEMA IMMUNITARIO;1;1;0;0;0;15;0;0;15;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;09;CHIRURGIA GENERALE;A;C;262;BIOPSIA MAMMELLA E ESCISS. LOCALE NON PER T.M.;09;MALATTIE E DISTURBI PELLE, TESSUTO SOTTOCUTANEO E MAMMELLA;36;2;2;0;34;2;0;34;36;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;36;ORTOPEDIA E TRAUMATOLOGIA;A;C;219;INT.ARTO INF.,OMERO ESCL.ANCA ETC.,ETA'>17SENZA CC;08;MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO;6;6;0;0;0;17;0;0;17;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;64;ONCOLOGIA;A;M;369;DIST. MESTRUALI,ALTRI DIST. APP.RIPRODUTTIVO FEMM.;13;MALATTIE E DISTURBI APPARATO RIPRODUTTIVO FEMMINILE;1;1;0;0;0;12;0;0;12;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;36;ORTOPEDIA E TRAUMATOLOGIA;A;C;225;INT. SUL PIEDE;08;MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO;30;3;2;0;27;4;0;27;31;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;43;UROLOGIA;A;C;307;PROSTATECTOMIA SENZA CC;11;MALATTIE E DISTURBI RENE E VIE URINARIE;2;2;0;0;0;6;0;0;6;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;43;UROLOGIA;A;C;408;ALTERAZ. MIELOPROLIF.,ETC. CON ALTRI INTERVENTI;17;MALATTIE E DISTURBI MIELOPROLIFERATIVI E NEOPLASIE SCARSAMENTE DIFFERENZIATE;106;47;37;0;59;64;0;59;123;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;08;CARDIOLOGIA;A;C;515;IMP. DEFIBRILLATORE CARDIACO SNZ CATET. CARDIACO;05;MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO;10;10;0;0;0;65;0;0;65;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;64;ONCOLOGIA;A;M;395;ANOMALIE DEI GLOBULI ROSSI, ETA' > 17;16;MALATTIE E DISTURBI SANGUE ED ORGANI EMATOPOIETICI E SISTEMA IMMUNITARIO;2;2;0;0;0;11;0;0;11;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;56;RECUPERO E RIABILITAZIONE FUNZIONALE;R;M;133;ATEROSCLEROSI SENZA CC;05;MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO;1;1;0;0;0;14;0;0;14;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;07;CARDIOCHIRURGIA;A;C;108;ALTRI INT. CARDIOTORACICI;05;MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO;4;4;0;0;0;70;0;0;70;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;09;CHIRURGIA GENERALE;A;C;443;ALTRI INT. CHIR. PER TRAUMATISMO SENZA CC;21;TRAUMATISMI, AVVELENAMENTI ED EFFETTI TOSSICI DEI FARMACI;28;28;15;0;0;57;0;0;57;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;36;ORTOPEDIA E TRAUMATOLOGIA;A;C;538;ESCISS. LOCALE E RIMOZ. DI MEZZI DI FISS. INTERNA ECCETTO ANCA E FEMORE SENZA CC;08;MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO;204;71;51;0;133;99;0;133;232;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;64;ONCOLOGIA;A;M;182;GASTROENT., MISCELL. MAL. DIGER.,ETA'> 17 CON CC;06;MALATTIE E DISTURBI APPARATO DIGERENTE;1;1;0;0;0;7;0;0;7;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;14;CHIRURGIA VASCOLARE;A;C;554;ALTRI INTERVENTI VASCOLARI CON CC SENZA DIAGNOSI CARDIOVASCOLARE MAGGIORE;05;MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO;11;11;1;0;0;60;0;0;60;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;36;ORTOPEDIA E TRAUMATOLOGIA;A;M;243;AFFEZIONI MEDICHE DEL DORSO;08;MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO;9;9;0;0;0;32;0;0;32;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;08;CARDIOLOGIA;A;M;125;MAL.CARDIOVASC. ESCL.IMA CON CATET.,DIA. NO COMPL.;05;MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO;127;126;28;1;0;311;1;0;312;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;36;ORTOPEDIA E TRAUMATOLOGIA;A;C;497;ARTRODESI VERTEBR. ESCL. QUELLA CERVICALE CON CC;08;MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO;1;1;0;0;0;7;0;0;7;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;14;CHIRURGIA VASCOLARE;A;C;442;ALTRI INT. CHIR. PER TRAUMATISMO CON CC;21;TRAUMATISMI, AVVELENAMENTI ED EFFETTI TOSSICI DEI FARMACI;2;2;0;0;0;20;0;0;20;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;08;CARDIOLOGIA;A;M;145;ALTRE DIA. APP. CIRCOLATORIO SENZA CC;05;MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO;3;3;1;0;0;17;0;0;17;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;09;CHIRURGIA GENERALE;A;C;461;INT. CON DIA. DI ALTRO CONTATTO CON SERVIZI SANIT.;23;FATTORI INFLUENZANTI LO STATO DI SALUTE ED IL RICORSO AI SERVIZI SANITARI;1;1;0;0;0;9;0;0;9;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;36;ORTOPEDIA E TRAUMATOLOGIA;A;C;441;INT. SULLA MANO PER TRAUMATISMO;21;TRAUMATISMI, AVVELENAMENTI ED EFFETTI TOSSICI DEI FARMACI;22;10;7;0;12;15;0;12;27;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;26;MEDICINA GENERALE;A;M;014;EMORRAGIA INTRACRANICA O INFARTO CEREBRALE;01;MALATTIE E DISTURBI SISTEMA NERVOSO;17;17;0;0;0;171;0;0;171;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;08;CARDIOLOGIA;A;M;467;ALTRI FATTORI CHE INFLUENZANO LO STATO DI SALUTE;23;FATTORI INFLUENZANTI LO STATO DI SALUTE ED IL RICORSO AI SERVIZI SANITARI;27;26;17;1;0;39;1;0;40;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;08;CARDIOLOGIA;A;C;551;IMP. PACEMAKER CARD. PERM DIA CARDIOV. MAGG. O DEFIBR (AICD) O GEN. DI IMPULSI;05;MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO;9;9;0;0;0;51;0;0;51;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;09;CHIRURGIA GENERALE;A;C;402;LINFOMA E LEUCEMIA NON ACUTA CON ALT. INT.SENZA CC;17;MALATTIE E DISTURBI MIELOPROLIFERATIVI E NEOPLASIE SCARSAMENTE DIFFERENZIATE;2;2;1;0;0;5;0;0;5;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;26;MEDICINA GENERALE;A;M;142;SINCOPE E COLLASSO SENZA CC;05;MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO;6;6;0;0;0;38;0;0;38;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;13;CHIRURGIA TORACICA;A;C;111;INT. MAGGIORI SU SIST. CARDIOVASCOLARE SENZA CC;05;MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO;1;1;0;0;0;8;0;0;8;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;36;ORTOPEDIA E TRAUMATOLOGIA;A;C;232;ARTROSCOPIA;08;MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO;1;1;0;0;0;7;0;0;7;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;43;UROLOGIA;A;C;311;INT. PER VIA TRANSURETRALE SENZA CC;11;MALATTIE E DISTURBI RENE E VIE URINARIE;178;138;54;0;40;297;0;40;337;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;26;MEDICINA GENERALE;A;M;145;ALTRE DIA. APP. CIRCOLATORIO SENZA CC;05;MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO;2;2;1;0;0;6;0;0;6;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;64;ONCOLOGIA;A;M;180;OCCLUSIONE GASTROINTESTINALE CON CC;06;MALATTIE E DISTURBI APPARATO DIGERENTE;12;12;1;0;0;118;0;0;118;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;08;CARDIOLOGIA;A;C;555;INT SISTEMA CARDIOVASC VIA PERCUTANEA CON DIAGNOSI CARDIOVASCOLARE MAGGIORE;05;MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO;41;41;0;0;0;282;0;0;282;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;36;ORTOPEDIA E TRAUMATOLOGIA;A;C;234;ALTRI INT. SIST. MUSCOLOSCHEL. E CONNETT. SENZA CC;08;MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO;2;2;2;0;0;2;0;0;2;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;43;UROLOGIA;A;C;160;INT. ERNIA ESCL.INGUIN. E FEMOR.,ETA' >17 SENZA CC;06;MALATTIE E DISTURBI APPARATO DIGERENTE;3;3;0;0;0;28;0;0;28;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;36;ORTOPEDIA E TRAUMATOLOGIA;A;C;211;INT.ANCA,FEMORE ESCL.ARTICOL.MAGG.,ETA'>17SENZA CC;08;MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO;4;4;0;0;0;32;0;0;32;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;08;CARDIOLOGIA;A;M;125;MAL.CARDIOVASC. ESCL.IMA CON CATET.,DIA. NO COMPL.;05;MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO;8;8;1;0;0;27;0;0;27;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;43;UROLOGIA;A;M;322;INFEZIONI RENE E VIE URINARIE, ETA' < 18;11;MALATTIE E DISTURBI RENE E VIE URINARIE;1;1;0;0;0;4;0;0;4;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;43;UROLOGIA;A;M;453;COMPLICAZIONI DI TRATTAMENTO SENZA CC;21;TRAUMATISMI, AVVELENAMENTI ED EFFETTI TOSSICI DEI FARMACI;8;8;1;0;0;29;0;0;29;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;56;RECUPERO E RIABILITAZIONE FUNZIONALE;R;M;256;ALTRE DIA. SIST. MUSCOLOSCHEL. E TESS. CONNETTIVO;08;MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO;112;112;0;0;0;1341;0;0;1341;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;36;ORTOPEDIA E TRAUMATOLOGIA;A;C;538;ESCISS. LOCALE E RIMOZ. DI MEZZI DI FISS. INTERNA ECCETTO ANCA E FEMORE SENZA CC;08;MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO;7;3;3;0;4;3;0;4;7;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;09;CHIRURGIA GENERALE;A;C;297;DIST. NUTRIZIONE E METABOLISMO,ETA' >17 SENZA CC;10;MALATTIE E DISTURBI ENDOCRINI, METABOLICI E NUTRIZIONALI;4;4;3;0;0;5;0;0;5;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;09;CHIRURGIA GENERALE;A;C;155;INT. ESOFAGO,STOMACO E DUODENO, ETA' >17 SENZA CC;06;MALATTIE E DISTURBI APPARATO DIGERENTE;4;4;0;0;0;42;0;0;42;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;36;ORTOPEDIA E TRAUMATOLOGIA;A;C;497;ARTRODESI VERTEBR. ESCL. QUELLA CERVICALE CON CC;08;MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO;1;1;0;0;0;18;0;0;18;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;26;MEDICINA GENERALE;A;M;181;OCCLUSIONE GASTROINTESTINALE SENZA CC;06;MALATTIE E DISTURBI APPARATO DIGERENTE;3;3;0;0;0;21;0;0;21;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;07;CARDIOCHIRURGIA;A;C;105;INT. VALVOLE CARDIACHE SENZA CATETERISMO CARDIACO;05;MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO;1;1;0;0;0;17;0;0;17;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;09;CHIRURGIA GENERALE;A;C;258;MASTECTOMIA TOTALE PER T.M. SENZA CC;09;MALATTIE E DISTURBI PELLE, TESSUTO SOTTOCUTANEO E MAMMELLA;22;22;11;0;0;38;0;0;38;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;14;CHIRURGIA VASCOLARE;A;C;534;INTERVENTI VASCOLARI EXTRACRANICI SENZA CC;01;MALATTIE E DISTURBI SISTEMA NERVOSO;139;139;0;0;0;587;0;0;587;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;43;UROLOGIA;A;M;467;ALTRI FATTORI CHE INFLUENZANO LO STATO DI SALUTE;23;FATTORI INFLUENZANTI LO STATO DI SALUTE ED IL RICORSO AI SERVIZI SANITARI;34;13;11;21;0;15;21;0;36;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;43;UROLOGIA;A;C;407;ALTERAZ. MIELOPROLIF.,ETC. CON INT. MAGG. SENZA CC;17;MALATTIE E DISTURBI MIELOPROLIFERATIVI E NEOPLASIE SCARSAMENTE DIFFERENZIATE;1;1;0;0;0;4;0;0;4;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;43;UROLOGIA;A;M;467;ALTRI FATTORI CHE INFLUENZANO LO STATO DI SALUTE;23;FATTORI INFLUENZANTI LO STATO DI SALUTE ED IL RICORSO AI SERVIZI SANITARI;3;3;0;0;0;9;0;0;9;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;08;CARDIOLOGIA;A;C;515;IMP. DEFIBRILLATORE CARDIACO SNZ CATET. CARDIACO;05;MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO;7;7;0;0;0;144;0;0;144;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;36;ORTOPEDIA E TRAUMATOLOGIA;A;C;538;ESCISS. LOCALE E RIMOZ. DI MEZZI DI FISS. INTERNA ECCETTO ANCA E FEMORE SENZA CC;08;MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO;11;4;4;0;7;4;0;7;11;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;09;CHIRURGIA GENERALE;A;C;494;COLECISTECT. LAPAR. SNZ. ESP. DOTTO COM. SNZ. CC;07;MALATTIE E DISTURBI EPATOBILIARI E PANCREAS;3;3;0;0;0;37;0;0;37;0;0;0;0
325 - ATS DI BERGAMO;030143-00;CLINICHE GAVAZZENI SPA - BERGAMO;45.68890477;9.678665493;08;CARDIOLOGIA;A;C;518;INT. S CARDVSC PERC. SNZ STENT ARTERCORON. O IMA;05;MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO;22;22;0;0;0;103;0;0;103;0;0;0;0
